CUST_ID,CUST_TYPE,BUSI_CODE,CONF_AMTS,GENDER,NET_CODE,RISK_LEV,CONF_YEAR,CONF_MONTH,CONF_DAY,AGE,TELL_PREFIX,COUNTY_PROV,COUNTY_CITY,COUNTY_DIST,FUND_CODE_FREQ,target
3998,1,5,5.374111035139332e-07,1.0,3,1.0,2024,2,19,0.4137931034482758,1388411,31,01,04,0.0004073688498619472,0
18,1,5,8.956851725232219e-08,2.0,1,1.0,2024,2,19,0.3275862068965517,1372592,31,01,04,0.00018105282216086544,0
38,1,5,8.732930432101414e-07,1.0,1,1.0,2024,2,19,0.43103448275862066,1382090,31,01,01,0.022088444303625582,0
369000360227,1,5,3.3588193969620824e-08,2.0,1,0.8,2024,2,19,0.1724137931034483,1360757,31,01,13,0.004028425293079256,0
369000360227,1,5,8.956851725232219e-08,2.0,1,0.8,2024,2,19,0.1724137931034483,1360757,31,01,13,0.003530530032136876,0
369000230212,1,5,3.3588193969620824e-08,0.0,2,0.0,2024,2,19,0.3793103448275862,0,00,00,00,0.0016747386049880053,0
369000360019,1,5,8.956851725232219e-08,2.0,1,0.6000000000000001,2024,2,19,0.293103448275862,1526654,31,01,12,0.0018105282216086542,0
38,1,5,8.956851725232219e-08,1.0,1,1.0,2024,2,19,0.43103448275862066,1382090,31,01,01,0.0027610555379531977,0
38,1,2,5.372319664794285e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0006789480831032454,0
67858,1,5,8.956851725232219e-08,2.0,3,0.8,2024,2,20,0.2586206896551724,1395107,31,01,10,0.0008147376997238944,0
369001140029,2,2,0.002691052725377279,0.0,1,1.0,2024,2,20,0.3793103448275862,1322188,00,00,00,0.0006789480831032454,0
369001160001,2,2,0.00829789211322361,0.0,1,1.0,2024,2,20,0.3793103448275862,1322188,00,00,00,0.000633684877563029,1
38,1,2,5.035430079278988e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.00045263205540216356,0
88448,1,5,8.956851725232219e-08,2.0,3,0.8,2024,2,20,0.1724137931034483,1366990,31,01,04,0.0033947404155162267,0
3998,1,5,5.374111035139332e-07,1.0,3,1.0,2024,2,20,0.4137931034482758,1388411,31,01,04,0.001131580138505409,0
30828,1,5,2.2168208019949745e-06,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.0024442130991716832,0
88448,1,5,8.956851725232219e-08,2.0,3,0.8,2024,2,20,0.1724137931034483,1366990,31,01,04,0.001901054632689087,0
369000810094,1,2,0.0003903508950148586,2.0,1,1.0,2024,2,20,0.4482758620689655,1389460,32,11,11,0.0003621056443217309,0
369000550346,1,5,2.0152916381772493e-07,2.0,1,0.6000000000000001,2024,2,20,0.48275862068965514,1350818,44,06,06,0.0033947404155162267,0
369000170039,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.00027157923324129817,0
369000170039,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.0033947404155162267,0
50328,1,5,5.374111035139332e-07,2.0,3,1.0,2024,2,20,0.4655172413793103,1880030,31,01,04,0.0010410537274249763,0
369000240200,1,5,3.3588193969620824e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.0025800027157923326,0
74568,1,2,1.2391580440565644e-06,1.0,3,1.0,2024,2,20,0.5172413793103448,1355359,31,01,10,0.00027157923324129817,0
369000530179,1,1,1.1173672527227194e-05,1.0,1,1.0,2024,2,20,0.08620689655172409,1882679,31,01,13,0.0012221065495858416,0
38,1,2,4.3212331148382837e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0004073688498619472,0
38,1,2,6.632100859948197e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0008147376997238944,0
88448,1,5,3.1348981038312765e-07,2.0,3,0.8,2024,2,20,0.1724137931034483,1366990,31,01,04,0.003168424387815145,0
72548,1,5,8.956851725232219e-08,1.0,3,1.0,2024,2,20,0.31034482758620685,1359101,11,01,06,0.008554745847100892,0
3578,1,1,2.236973718376747e-05,1.0,3,0.8,2024,2,20,0.43103448275862066,1395362,31,01,05,0.009007377902503055,0
3578,1,1,3.4511421461199133e-05,1.0,3,0.8,2024,2,20,0.43103448275862066,1395362,31,01,05,0.009007377902503055,0
38,1,2,1.7615888130600468e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0015389489883673561,0
38,1,2,2.586514856953934e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0015389489883673561,0
38,1,2,3.8498787927979387e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0003168424387815145,0
369000150080,1,5,5.374111035139332e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.014303172950708369,0
87828,1,5,3.3588193969620824e-08,1.0,3,1.0,2024,2,20,0.4482758620689655,1398765,31,01,04,0.0024894763047119,0
87828,1,5,8.956851725232219e-08,1.0,3,1.0,2024,2,20,0.4482758620689655,1398765,31,01,04,0.0026252659213325488,0
369000320082,1,5,2.0152916381772493e-07,2.0,1,0.6000000000000001,2024,2,20,0.293103448275862,1826055,31,01,06,0.0009957905218847599,0
369001080466,2,2,0.017926703122764693,0.0,1,1.0,2024,2,20,0.3793103448275862,1383688,00,00,00,0.0010863169329651927,1
369000170039,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.0004978952609423799,0
87828,1,5,3.3588193969620824e-08,1.0,3,1.0,2024,2,20,0.4482758620689655,1398765,31,01,04,0.007513692119675916,0
231788,1,5,5.374111035139332e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.007513692119675916,0
369000240200,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.007513692119675916,0
369001140029,2,2,0.002691034218282402,0.0,1,1.0,2024,2,20,0.3793103448275862,1322188,00,00,00,0.0013126329606662744,0
369001160001,2,2,0.00829776800484689,0.0,1,1.0,2024,2,20,0.3793103448275862,1322188,00,00,00,0.001267369755126058,1
369000240200,1,5,3.3588193969620824e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.006608428008871588,0
369000230350,1,5,3.3588193969620824e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.006608428008871588,0
369000170039,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.006608428008871588,0
369000150080,1,5,5.374111035139332e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.017743176571764812,0
369000450456,1,5,8.956851725232219e-08,2.0,1,0.6000000000000001,2024,2,20,0.6206896551724137,1381550,43,01,05,0.017743176571764812,0
369000450456,1,5,3.3588193969620824e-08,2.0,1,0.6000000000000001,2024,2,20,0.6206896551724137,1381550,43,01,05,0.017743176571764812,0
369000460487,1,5,3.3588193969620824e-08,2.0,1,0.8,2024,2,20,0.48275862068965514,1399808,32,01,02,0.017743176571764812,0
369000450683,1,5,8.956851725232219e-08,2.0,1,0.8,2024,2,20,0.603448275862069,1525288,42,01,05,0.017743176571764812,0
266468,1,5,2.0152916381772493e-07,2.0,3,0.8,2024,2,20,0.48275862068965514,1373775,35,01,24,4.526320554021636e-05,0
369000520083,1,5,8.956851725232219e-08,2.0,1,0.8,2024,2,20,0.8448275862068966,1395622,44,06,04,0.017743176571764812,0
38,1,2,5.377581815182859e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0005431584664825963,0
87828,1,5,3.3588193969620824e-08,1.0,3,1.0,2024,2,20,0.4482758620689655,1398765,31,01,04,0.002534739510252116,0
38,1,2,9.209211022590637e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.000633684877563029,0
38,1,2,7.435418499054962e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.000633684877563029,0
38,1,2,3.083956009644018e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0003621056443217309,0
38,1,2,1.0565614255730492e-06,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.00027157923324129817,0
38,1,2,4.718917331438595e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0004073688498619472,0
38,1,2,3.827038820898596e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0019915810437695198,0
38,1,2,5.474539735108498e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.00027157923324129817,0
369000590054,1,5,8.956851725232219e-08,2.0,1,0.6000000000000001,2024,2,20,0.8275862068965516,1397471,53,01,12,0.07807902955687322,0
369000590055,1,5,8.956851725232219e-08,1.0,1,0.6000000000000001,2024,2,20,0.8620689655172413,1389254,53,01,12,0.07807902955687322,0
369000450683,1,5,3.1348981038312765e-07,2.0,1,0.8,2024,2,20,0.603448275862069,1525288,42,01,05,0.07807902955687322,0
250268,1,5,8.956851725232219e-08,2.0,3,0.8,2024,2,20,0.293103448275862,1595082,31,01,10,0.07807902955687322,0
369000320063,1,5,8.956851725232219e-08,2.0,1,0.8,2024,2,20,0.27586206896551724,1385096,31,01,05,0.07807902955687322,0
87828,1,5,3.3588193969620824e-08,1.0,3,1.0,2024,2,20,0.4482758620689655,1398765,31,01,04,0.0024894763047119,0
191028,1,5,8.956851725232219e-08,1.0,3,1.0,2024,2,20,0.5862068965517241,1355210,53,01,02,0.0004073688498619472,0
369000550346,1,5,2.0152916381772493e-07,2.0,1,0.6000000000000001,2024,2,20,0.48275862068965514,1350818,44,06,06,0.07807902955687322,0
369000040202,1,5,6.493717500793359e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.003666319648757525,0
369000500158,1,5,5.374111035139332e-07,2.0,1,0.8,2024,2,20,0.3620689655172413,1383951,53,01,12,0.07807902955687322,0
369000520083,1,5,8.956851725232219e-08,2.0,1,0.8,2024,2,20,0.8448275862068966,1395622,44,06,04,0.07807902955687322,0
369000450456,1,5,2.0152916381772493e-07,2.0,1,0.6000000000000001,2024,2,20,0.6206896551724137,1381550,43,01,05,0.07807902955687322,0
369000450500,1,5,2.127252284742652e-08,2.0,1,0.6000000000000001,2024,2,20,0.7413793103448276,1537235,43,05,02,0.07807902955687322,0
38,1,2,1.211436587966971e-06,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.00018105282216086544,0
30828,1,5,1.097214336340947e-06,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.0015389489883673561,0
38,1,2,4.149373522360391e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0007242112886434618,0
265388,1,1,1.097214336340947e-06,1.0,3,1.0,2024,2,20,0.22413793103448276,1836554,11,01,01,0.0005884216720228126,0
38,1,2,9.145393454048358e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.00018105282216086544,0
38,1,2,6.184034352393455e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0008147376997238944,0
38,1,2,2.985430640666464e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0004073688498619472,0
369000240200,1,5,3.3588193969620824e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.009776852396686733,0
26638,1,5,5.374111035139332e-07,1.0,3,0.8,2024,2,20,0.4655172413793103,1805825,31,01,07,0.009776852396686733,0
265388,1,1,1.097214336340947e-06,1.0,3,1.0,2024,2,20,0.22413793103448276,1836554,11,01,01,0.00045263205540216356,0
38,1,2,4.5587016462035034e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0033494772099760105,0
38,1,2,2.997522390495528e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0005431584664825963,0
38,1,2,6.641953396845952e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0008600009052641108,0
38,1,2,1.1104033005063513e-06,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.00022631602770108178,0
38,1,2,6.211016868215717e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0006789480831032454,0
38,1,2,2.84525591116658e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.00013578961662064908,0
38,1,2,2.9988659182543127e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0003168424387815145,0
369000450155,1,2,1.6988908509834212e-07,2.0,1,0.4,2024,2,20,0.31034482758620685,1515412,53,23,01,0.007966324175078079,0
369000230350,1,5,3.3588193969620824e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.007966324175078079,0
88348,1,5,2.0152916381772493e-07,2.0,3,0.8,2024,2,20,0.5,1353257,31,01,14,0.0033494772099760105,0
266468,1,5,2.0152916381772493e-07,2.0,3,0.8,2024,2,20,0.48275862068965514,1373775,35,01,24,9.052641108043272e-05,0
88448,1,5,8.956851725232219e-08,2.0,3,0.8,2024,2,20,0.1724137931034483,1366990,31,01,04,0.007966324175078079,0
369000170039,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.007966324175078079,0
369000150080,1,5,5.374111035139332e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.011134748562893225,0
369000170047,1,5,1.1196064656540277e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.007966324175078079,0
369000170047,1,5,0.0,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.011134748562893225,0
369001170008,1,1,8.956851725232219e-08,1.0,1,0.8,2024,2,20,0.3620689655172413,1568079,31,01,07,0.057393744624994344,0
77408,1,1,1.1173672527227194e-05,2.0,3,0.8,2024,2,20,0.1724137931034483,1368314,44,06,06,0.057393744624994344,0
77808,1,1,2.4567524675846324e-07,1.0,3,1.0,2024,2,20,0.5,1374782,31,01,09,0.057393744624994344,0
77808,1,1,1.1115452991013182e-07,1.0,3,1.0,2024,2,20,0.5,1374782,31,01,09,0.057393744624994344,0
77808,1,1,2.4567524675846324e-07,1.0,3,1.0,2024,2,20,0.5,1374782,31,01,09,0.057393744624994344,0
77808,1,1,2.4567524675846324e-07,1.0,3,1.0,2024,2,20,0.5,1374782,31,01,09,0.057393744624994344,0
369000740371,1,1,4.456033733303029e-06,1.0,1,0.8,2024,2,20,0.3620689655172413,1817790,51,13,02,0.057393744624994344,0
91958,1,1,1.0994535492722547e-08,1.0,3,0.8,2024,2,20,0.4655172413793103,1858806,31,01,12,0.057393744624994344,0
157338,1,1,8.282848632908495e-05,1.0,3,0.6000000000000001,2024,2,20,0.3448275862068966,1372210,31,01,04,0.057393744624994344,0
369001150022,1,1,2.041042586887292e-08,1.0,1,0.8,2024,2,20,0.22413793103448276,1316609,11,01,05,0.057393744624994344,0
369001150022,1,1,2.041042586887292e-08,1.0,1,0.8,2024,2,20,0.22413793103448276,1316609,11,01,05,0.057393744624994344,0
369001150022,1,1,5.430091358422037e-09,1.0,1,0.8,2024,2,20,0.22413793103448276,1316609,11,01,05,0.057393744624994344,0
38,1,2,7.444487311426759e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.000633684877563029,0
72738,1,5,5.374111035139332e-07,1.0,3,1.0,2024,2,20,0.4137931034482758,1365290,37,02,02,0.0008600009052641108,0
369000170047,1,5,1.1196064656540277e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.0023084234825510343,0
174568,1,2,4.0059519341101106e-08,2.0,3,0.6000000000000001,2024,2,20,0.18965517241379304,1859269,44,03,04,0.00018105282216086544,0
38,1,2,6.789069686432892e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0004978952609423799,0
18,1,5,8.956851725232219e-08,2.0,1,1.0,2024,2,20,0.3275862068965517,1372592,31,01,04,0.0013578961662064908,0
96318,1,5,1.097214336340947e-06,2.0,3,0.8,2024,2,20,0.3448275862068966,1392811,31,01,18,0.0013126329606662744,0
369000810107,1,1,3.356580184030774e-05,2.0,1,0.8,2024,2,20,0.39655172413793105,1396280,31,01,15,0.00018105282216086544,0
4068,1,5,1.097214336340947e-06,2.0,3,0.8,2024,2,20,0.4137931034482758,1396644,31,01,05,0.002263160277010818,0
4188,1,5,5.374111035139332e-07,2.0,3,0.8,2024,2,20,0.4482758620689655,1368801,31,01,15,0.002534739510252116,0
72738,1,5,5.374111035139332e-07,1.0,3,1.0,2024,2,20,0.4137931034482758,1365290,37,02,02,0.001267369755126058,0
38,1,2,1.0914483630428288e-06,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.00022631602770108178,0
38,1,2,8.57495395979763e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0006789480831032454,0
38,1,2,5.510926945242254e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0006789480831032454,0
38,1,2,9.208091416124984e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.000633684877563029,0
369000320063,1,5,8.956851725232219e-08,2.0,1,0.8,2024,2,20,0.27586206896551724,1385096,31,01,05,0.01751686054406373,0
369000820148,1,2,3.135706459699479e-05,2.0,1,0.6000000000000001,2024,2,20,0.4137931034482758,1892239,13,01,02,9.052641108043272e-05,0
38,1,2,4.5701216321531747e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0003621056443217309,0
18,1,5,8.956851725232219e-08,2.0,1,1.0,2024,2,20,0.3275862068965517,1372592,31,01,04,0.0003621056443217309,0
38,1,2,5.396391203805846e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0005431584664825963,0
369000170039,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.0024894763047119,0
281948,1,5,8.956851725232219e-08,2.0,3,0.8,2024,2,20,0.8275862068965516,1396490,15,01,02,0.0038473724709183906,0
281948,1,5,8.956851725232219e-08,2.0,3,0.8,2024,2,20,0.8275862068965516,1396490,15,01,02,0.0014484225772869236,0
3308,1,5,2.0152916381772493e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.034943194677047026,0
46748,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.034943194677047026,0
369000460487,1,5,3.3588193969620824e-08,2.0,1,0.8,2024,2,20,0.48275862068965514,1399808,32,01,02,0.034943194677047026,0
369000010241,1,5,5.374111035139332e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.034943194677047026,0
369000210064,1,5,5.374111035139332e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.034943194677047026,0
3998,1,5,1.097214336340947e-06,1.0,3,1.0,2024,2,20,0.4137931034482758,1388411,31,01,04,0.0038473724709183906,0
3998,1,5,1.097214336340947e-06,1.0,3,1.0,2024,2,20,0.4137931034482758,1388411,31,01,04,0.034943194677047026,0
369000460039,1,5,8.956851725232219e-08,2.0,1,0.6000000000000001,2024,2,20,0.31034482758620685,1503545,31,01,01,0.034943194677047026,0
369000440022,1,5,3.3588193969620824e-08,1.0,1,0.4,2024,2,20,0.293103448275862,1589184,31,01,05,0.034943194677047026,0
369000230350,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.010274747657629113,0
369000170047,1,5,0.0,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.034943194677047026,0
369000450456,1,5,3.1348981038312765e-07,2.0,1,0.6000000000000001,2024,2,20,0.6206896551724137,1381550,43,01,05,0.034943194677047026,0
266468,1,5,2.0152916381772493e-07,2.0,3,0.8,2024,2,20,0.48275862068965514,1373775,35,01,24,0.002896845154573847,0
369000460457,1,5,1.4554884053502355e-07,2.0,1,0.8,2024,2,20,0.5172413793103448,1567553,37,06,86,0.0038473724709183906,0
369000460457,1,5,1.4554884053502355e-07,2.0,1,0.8,2024,2,20,0.5172413793103448,1567553,37,06,86,0.034943194677047026,0
369000450535,1,5,2.0152916381772493e-07,2.0,1,0.8,2024,2,20,0.293103448275862,1592986,41,07,02,0.0038473724709183906,0
369000450535,1,5,2.0152916381772493e-07,2.0,1,0.8,2024,2,20,0.293103448275862,1592986,41,07,02,0.034943194677047026,0
156588,1,5,5.374111035139332e-07,2.0,3,0.8,2024,2,20,0.8793103448275861,1567605,31,01,12,0.0024894763047119,0
115878,1,5,8.956851725232219e-08,1.0,3,1.0,2024,2,20,0.603448275862069,1503157,11,01,05,0.0024894763047119,0
369000240200,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.002896845154573847,0
369000240200,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.034943194677047026,0
369000240200,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.010274747657629113,0
369000371017,1,1,5.5756401989570565e-06,1.0,1,1.0,2024,2,20,0.1724137931034483,1898966,31,01,10,0.0029421083601140633,0
38,1,2,3.860627014868217e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0011768433440456252,0
38,1,2,3.048240563389655e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.00045263205540216356,0
38,1,2,9.913667410780152e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.00018105282216086544,0
38,1,2,4.173668982665083e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0005884216720228126,0
87828,1,5,3.3588193969620824e-08,1.0,3,1.0,2024,2,20,0.4482758620689655,1398765,31,01,04,0.0025800027157923326,0
369000040245,1,5,2.0152916381772493e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.0029421083601140633,0
38,1,2,5.255992553012831e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0003168424387815145,0
38,1,2,9.423615660763383e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0010863169329651927,0
38,1,2,5.46692641114205e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0005884216720228126,0
38,1,2,6.364179032717187e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0010863169329651927,0
38,1,2,6.474908112170372e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0005884216720228126,0
38,1,2,6.776865975957262e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0005431584664825963,0
38,1,2,4.153516066283311e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0004073688498619472,0
38,1,2,5.470956994418404e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.000633684877563029,0
68318,1,2,1.6662991067682326e-06,1.0,3,0.6000000000000001,2024,2,20,0.2413793103448275,1835055,33,10,82,0.00022631602770108178,0
369001140029,2,2,0.0026904330120024753,0.0,1,1.0,2024,2,20,0.3793103448275862,1322188,00,00,00,0.0006789480831032454,0
369001160001,2,2,0.00829486931011912,0.0,1,1.0,2024,2,20,0.3793103448275862,1322188,00,00,00,0.0006789480831032454,1
88448,1,5,2.0152916381772493e-07,2.0,3,0.8,2024,2,20,0.1724137931034483,1366990,31,01,04,0.0027610555379531977,0
4188,1,5,5.374111035139332e-07,2.0,3,0.8,2024,2,20,0.4482758620689655,1368801,31,01,15,0.022088444303625582,0
3998,1,5,5.374111035139332e-07,1.0,3,1.0,2024,2,20,0.4137931034482758,1388411,31,01,04,0.0004073688498619472,0
369000000247,1,5,3.1348981038312765e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.0023536866880912504,0
4198,1,5,5.374111035139332e-07,2.0,3,0.8,2024,2,20,0.3620689655172413,1385111,11,01,02,0.0023536866880912504,0
4328,1,5,2.0152916381772493e-07,2.0,3,0.8,2024,2,20,0.39655172413793105,1860052,31,01,04,0.022088444303625582,0
38,1,5,8.732930432101414e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.022088444303625582,0
369000170047,1,5,1.1196064656540277e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.006880007242112887,0
4488,1,5,3.1348981038312765e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.022088444303625582,0
4488,1,5,3.1348981038312765e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.006880007242112887,0
87828,1,5,3.3588193969620824e-08,1.0,3,1.0,2024,2,20,0.4482758620689655,1398765,31,01,04,0.022088444303625582,0
49568,1,5,1.097214336340947e-06,2.0,3,1.0,2024,2,20,0.4137931034482758,1387309,31,01,09,0.022088444303625582,0
88448,1,5,3.1348981038312765e-07,2.0,3,0.8,2024,2,20,0.1724137931034483,1366990,31,01,04,0.022088444303625582,0
88448,1,5,8.956851725232219e-08,2.0,3,0.8,2024,2,20,0.1724137931034483,1366990,31,01,04,0.003530530032136876,0
208918,1,5,8.956851725232219e-08,2.0,3,1.0,2024,2,20,0.3275862068965517,1867992,31,01,09,0.022088444303625582,0
369000240200,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.022088444303625582,0
369000170039,1,5,8.956851725232219e-08,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.003530530032136876,0
174568,1,2,6.72211721978678e-08,2.0,3,0.6000000000000001,2024,2,20,0.18965517241379304,1859269,44,03,04,0.025121079074820078,0
253418,1,5,2.0152916381772493e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.025121079074820078,0
369000000195,1,5,2.0152916381772493e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.025121079074820078,0
369000170039,1,5,2.0152916381772493e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.025121079074820078,0
369000240200,1,5,1.4554884053502355e-07,0.0,2,0.0,2024,2,20,0.3793103448275862,0,00,00,00,0.025121079074820078,0
369000460487,1,5,3.3588193969620824e-08,2.0,1,0.8,2024,2,20,0.48275862068965514,1399808,32,01,02,0.025121079074820078,0
38,1,2,6.942567732874059e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.00018105282216086544,0
38,1,2,5.371871822208023e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0004073688498619472,0
38,1,2,5.334253044962048e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.000633684877563029,0
38,1,2,6.221317247699733e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.00022631602770108178,0
38,1,2,9.91982524634125e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0007694744941836781,0
38,1,2,6.534135294203469e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.000633684877563029,0
88448,1,5,8.956851725232219e-08,2.0,3,0.8,2024,2,20,0.1724137931034483,1366990,31,01,04,0.004028425293079256,0
38,1,2,6.501330824759806e-07,1.0,1,1.0,2024,2,20,0.43103448275862066,1382090,31,01,01,0.0005431584664825963,0
